ActualSalePrice,PredSalePrice_Ridge,PredSalePrice_Lasso,Residual_Ridge,Residual_Lasso,PctError_Ridge,PctError_Lasso
135000,132269.4506552955,131341.9656739512,2730.5493447044864,3658.0343260488007,0.020226291442255455,0.02709655056332445
118400,111894.56781271321,116654.24628559189,6505.432187286788,1745.7537144081143,0.05494452860884111,0.01474454150682529
226000,229950.2091327241,228341.6142255919,-3950.2091327240923,-2341.6142255919112,-0.017478801472230496,-0.010361124891999607
155000,183666.08178537712,181904.67191130566,-28666.081785377115,-26904.67191130566,-0.18494246313146526,-0.17357852846003652
210000,208518.80921059396,215123.59137946667,1481.1907894060423,-5123.59137946667,0.007053289473362106,-0.024398054187936526
173500,189277.2116538073,186842.52798501233,-15777.211653807288,-13342.527985012333,-0.09093493748592096,-0.07690217858796734
129000,126849.98297955464,127228.0863796276,2150.0170204453607,1771.9136203724047,0.01666679860810357,0.01373576449901089
192000,210814.00581236283,211137.0078009369,-18814.005812362826,-19137.007800936903,-0.09798961360605639,-0.0996719156298797
153900,156370.80596614408,152317.2422064029,-2470.8059661440784,1582.7577935970912,-0.01605461966305444,0.010284326144230612
181134,193743.2045583216,197350.50571209355,-12609.204558321595,-16216.505712093553,-0.06961257719876773,-0.08952767405397967
141000,83710.1497634361,87744.72436390331,57289.8502365639,53255.27563609669,0.4063109945855596,0.3776969903269269
181000,183671.7360328751,181157.19933581678,-2671.7360328751092,-157.19933581678197,-0.014760972557321046,-0.000868504617772276
208900,185538.57348175722,186241.53496916345,23361.426518242777,22658.465030836553,0.11183066787095633,0.10846560570051006
127000,122008.543576499,120432.28096048548,4991.456423501004,6567.719039514515,0.03930280648425987,0.051714323145783586
284000,273836.6275418566,270067.9053298634,10163.372458143393,13932.094670136576,0.035786522739941526,0.049056671373720336
200500,232480.9744173137,220953.8650129762,-31980.9744173137,-20453.865012976195,-0.1595061068195197,-0.10201428934152716
135750,88389.65492852172,84555.19156489757,47360.34507147828,51194.80843510243,0.34887915338105546,0.377125660663738
255000,267202.10061317997,268520.45005783613,-12202.100613179966,-13520.450057836133,-0.04785137495364693,-0.053021372775827975
140000,157898.48040295497,160472.34563831968,-17898.48040295497,-20472.345638319675,-0.1278462885925355,-0.14623104027371198
138000,146609.06143965913,149797.04147394342,-8609.061439659126,-11797.04147394342,-0.0623845031859357,-0.08548580778219869
219500,214988.2279265026,216594.12285925465,4511.772073497414,2905.877140745346,0.020554770266503024,0.013238620231186087
310000,302273.6355191915,303853.74271536386,7726.364480808494,6146.257284636144,0.02492375638970482,0.019826636402052077
97000,89221.40327985008,89797.69313821191,7778.596720149915,7202.306861788093,0.08019171876443211,0.07425058620400095
114500,135186.31549934504,136642.90356263827,-20686.315499345044,-22142.90356263827,-0.18066651091131042,-0.1933878040405089
205000,244101.91395536228,245136.13207862727,-39101.91395536228,-40136.13207862727,-0.19074104368469405,-0.19578601013964522
119500,103431.40617827409,106376.00919849197,16068.59382172591,13123.99080150803,0.1344652202654888,0.10982419080759857
253293,294626.5386162977,283671.52244628314,-41333.53861629771,-30378.52244628314,-0.1631846857840434,-0.11993431498810918
128500,130874.30149135369,132559.11701926577,-2374.30149135369,-4059.1170192657737,-0.01847705440742171,-0.03158845929389707
117500,128001.34420961264,137702.84402890655,-10501.344209612638,-20202.844028906547,-0.08937314220946926,-0.1719390981183536
115000,100083.33785046247,103443.6209028048,14916.66214953753,11556.379097195197,0.12971010564815244,0.10049025301908866
127000,127439.2193418986,123879.34790282932,-439.21934189859894,3120.6520971706777,-0.003458420014949598,0.02457206375724943
451950,353598.5062394681,358942.2503622547,98351.49376053188,93007.74963774532,0.2176158729074718,0.20579212222092116
144000,127637.33495971671,128452.82437775964,16362.66504028329,15547.175622240364,0.11362961833530062,0.10796649737666919
119000,102836.33944176631,105369.63345637887,16163.660558233692,13630.36654362113,0.13582908032129154,0.11454089532454731
196000,220397.5219213783,214503.24224494927,-24397.5219213783,-18503.242244949273,-0.12447715266009336,-0.09440429716810854
115000,96980.27104546015,98021.13624085109,18019.728954539853,16978.86375914891,0.1566932952568683,0.1476422935578166
287000,306248.78206397337,312369.997524245,-19248.78206397337,-25369.997524245002,-0.06706892705217202,-0.08839720391722997
144500,160259.36966035655,161602.02306357204,-15759.369660356548,-17102.023063572036,-0.10906138173257127,-0.11835310078596564
260000,245442.44886295006,242192.85767968185,14557.551137049944,17807.142320318148,0.05599058129634594,0.06848900892430057
213000,221265.52156594236,225214.62841923602,-8265.521565942356,-12214.628419236018,-0.03880526556780449,-0.05734567332974656
175000,151663.85911283834,148427.91127207218,23336.14088716166,26572.088727927825,0.1333493764980666,0.15184050701673044
107000,157375.41139901074,159678.764943767,-50375.41139901074,-52678.76494376699,-0.47079823737393217,-0.4923249060165139
107500,117722.09145189892,109924.90309376654,-10222.091451898916,-2424.9030937665375,-0.095089222808362,-0.022557238081549184
68500,54612.05842508425,52600.983307464514,13887.941574915749,15899.016692535486,0.20274367262650728,0.23210243346767134
154000,142670.33427994675,142470.58010091586,11329.66572005325,11529.41989908414,0.0735692579224237,0.07486636298106585
317000,288178.2417844267,288212.4787587395,28821.758215573325,28787.521241260518,0.09092037291978967,0.09081236984624769
264132,251632.91204790393,258694.8072936845,12499.087952096073,5437.192706315487,0.04732136943685761,0.02058513435068635
283463,266198.57748573524,271802.371378064,17264.422514264763,11660.628621936019,0.06090538276341097,0.041136333919897905
243000,216386.17786411065,216915.9974499259,26613.82213588935,26084.002550074103,0.10952190179378334,0.10734157428014034
109000,91370.58465701765,94170.45664912573,17629.41534298235,14829.543350874272,0.16173775544020505,0.1360508564300392
305000,305364.772917035,303708.1942012193,-364.7729170349776,1291.805798780697,-0.001195976777163861,0.0042354288484613015
93500,111276.33745825752,113724.41296711969,-17776.33745825752,-20224.412967119686,-0.19012125623804835,-0.21630388200128006
176000,193479.4503633866,183101.42116606038,-17479.450363386597,-7101.421166060376,-0.0993150588828784,-0.04034898389807032
118858,120319.1101840908,126175.06417594172,-1461.110184090794,-7317.064175941719,-0.01229290568654019,-0.06156139406637937
134000,115229.72784200202,118892.39062157934,18770.272157997984,15107.60937842066,0.14007665789550736,0.11274335357030343
109008,82979.00058686525,79356.88358290291,26028.99941313475,29651.116417097088,0.23878063456934123,0.27200862704661205
93500,59639.52013732892,55007.140131878434,33860.47986267108,38492.859868121566,0.3621441696542362,0.41168834083552475
611657,377964.35106249526,372503.9674731292,233692.64893750474,239153.03252687078,0.3820648646831553,0.3909920634062404
173000,184680.7835665582,183935.1179288818,-11680.78356655821,-10935.11792888181,-0.06751898015351566,-0.06320877415538619
348000,296073.6103523163,298525.53631429555,51926.38964768371,49474.46368570445,0.14921376335541295,0.14216799909685188
341000,302326.77675382455,294320.43096473906,38673.22324617545,46679.56903526094,0.11341121186561715,0.13689023177495876
141000,122664.4772890135,122193.01236230528,18335.522710986494,18806.98763769472,0.13003916816302477,0.1333828910474803
124900,112060.73060065944,110071.6939463351,12839.269399340556,14828.306053664899,0.10279639230857131,0.11872142556977501
118000,137364.39182524104,133017.38575051032,-19364.391825241037,-15017.385750510322,-0.16410501546814438,-0.12726598093652816
67000,83554.37590355157,87671.33457657482,-16554.37590355157,-20671.334576574824,-0.24708023736644133,-0.3085273817399227
113000,111397.9277456412,115831.98964015656,1602.0722543588054,-2831.989640156564,0.01417763056954695,-0.025061855222624458
91300,95586.1147155009,100155.25976082688,-4286.114715500895,-8855.259760826884,-0.04694539666485099,-0.09699079694224408
149500,166645.58870905975,167881.06557993416,-17145.588709059753,-18381.065579934162,-0.11468621210073414,-0.1229502714376867
133000,116411.85297567683,112365.8779288749,16588.147024323174,20634.122071125093,0.1247229099573171,0.15514377497086537
266000,264526.33801039984,261610.12235039205,1473.6619896001648,4389.877649607952,0.005540082667669793,0.01650329943461636
190000,209256.36491320914,209048.6484019706,-19256.364913209138,-19048.648401970597,-0.10134928901689019,-0.10025604422089787
155900,158680.48432261756,160004.80380456225,-2780.484322617558,-4104.8038045622525,-0.017835050177149186,-0.026329722928558386
155835,197669.90524988677,199680.9094161436,-41834.90524988677,-43845.90941614361,-0.26845641383441954,-0.28136111538578373
153500,163964.06671436073,159261.2330215409,-10464.066714360728,-5761.233021540887,-0.06816981572873439,-0.03753246268104812
152000,156741.0966689676,153475.76414422374,-4741.096668967599,-1475.7641442237364,-0.0311914254537342,-0.009708974633050897
124500,119711.43185123322,117644.12728128002,4788.568148766775,6855.872718719984,0.038462394769211046,0.055067250752770955
301000,260348.507997055,262745.6347828801,40651.492002944986,38254.36521711992,0.13505479070745843,0.1270909143425911
136500,112543.72687541154,108314.9845829502,23956.273124588464,28185.0154170498,0.1755038324145675,0.20648362942893625
169990,185698.36760743737,182528.3332894218,-15708.367607437365,-12538.333289421804,-0.09240759813775731,-0.07375924048133305
205000,189816.5299289024,187083.69329691122,15183.470071097603,17916.306703088776,0.07406570766389074,0.08739661806384769
183900,185787.2420453496,187286.67469469394,-1887.242045349587,-3386.6746946939384,-0.01026232759842081,-0.01841584934580717
204900,214129.64971860248,211845.8912904432,-9229.649718602479,-6945.891290443193,-0.045044654556381056,-0.03389893260343188
260000,259743.5551591109,259731.095080001,256.44484088910394,268.9049199990113,0.0009863263111119383,0.0010342496923038897
163500,195500.10724001878,195606.09934424155,-32000.107240018784,-32106.09934424155,-0.19571931033650633,-0.19636758008710428
224900,225531.19344842204,226788.80622234356,-631.1934484220401,-1888.8062223435554,-0.0028065515714630505,-0.00839842695572946
244000,306249.5951054109,295919.8513234156,-62249.5951054109,-51919.85132341558,-0.25512129141561846,-0.21278627591563765
132000,154814.95389492513,156119.05089930742,-22814.95389492513,-24119.050899307418,-0.17284055981003885,-0.18272008257051076
194000,176772.3563828847,170729.7924129877,17227.643617115304,23270.207587012294,0.08880228668616136,0.11994952364439326
156500,181406.6259455354,184997.67863962936,-24906.6259455354,-28497.67863962936,-0.15914776962003452,-0.18209379322446875
156000,165588.21802874943,170676.7249908811,-9588.218028749427,-14676.724990881106,-0.06146293608172709,-0.09408157045436606
275000,233837.92133940055,236433.45468070373,41162.07866059945,38566.545319296274,0.14968028603854347,0.1402419829792592
145000,136534.9706945589,137238.28182390527,8465.029305441101,7761.718176094728,0.05837951245131794,0.053529090869618816
135000,192778.8743246849,187709.50340961333,-57778.874324684904,-52709.50340961333,-0.4279916616643326,-0.3904407659971358
60000,32414.01315507095,23562.080136866833,27585.98684492905,36437.91986313317,0.45976644741548417,0.6072986643855528
124000,121421.2136796464,118069.01741727242,2578.7863203535962,5930.982582727578,0.020796663873819326,0.04783050469941595
127000,139865.78806885242,137284.58052779583,-12865.788068852416,-10284.580527795828,-0.10130541786497965,-0.08098094903776243
137500,126094.1663195889,123628.13084304944,11405.833680411102,13871.86915695056,0.08295151767571711,0.10088632114145862
213500,215439.49320871223,213706.71191190867,-1939.4932087122288,-206.71191190867103,-0.009084277324179057,-0.0009682056763872179
119000,126060.79752985344,125029.51214206123,-7060.797529853444,-6029.512142061227,-0.05933443302397852,-0.05066816926101871
107900,93000.82800951642,88618.19140118944,14899.171990483577,19281.80859881056,0.13808315097760498,0.17870072844124707
123000,117019.15581312415,123149.30364889692,5980.844186875853,-149.30364889692282,0.04862474948679555,-0.001213850804040023
112000,150372.70026875925,160850.98323584188,-38372.70026875925,-48850.98323584188,-0.342613395256779,-0.43616949317715964
284000,298509.7551787257,287796.4674602018,-14509.755178725696,-3796.4674602018204,-0.05109068724903414,-0.01336784316972472
133000,149638.62641280022,153933.1755357541,-16638.626412800222,-20933.175535754097,-0.12510245423158062,-0.157392297261309
149000,158275.5279329542,159677.13281959298,-9275.527932954195,-10677.132819592982,-0.06225186532184024,-0.07165860952746968
169000,186707.87101439858,183529.62251086676,-17707.87101439858,-14529.622510866757,-0.10478030186034663,-0.08597409769743643
207000,182259.71636997492,186421.36589187666,24740.28363002508,20578.63410812334,0.11951827840591825,0.09941369134359102
175000,194847.80544006947,193172.60658111778,-19847.805440069467,-18172.606581117783,-0.11341603108611124,-0.10384346617781591
137000,120333.10675885284,122694.48072217726,16666.89324114716,14305.519277822736,0.12165615504486979,0.10441984874323165
236000,232984.1716871726,235036.37981944578,3015.8283128273906,963.6201805542223,0.012778933528929622,0.004083136358280603
79500,88036.6511028006,88942.58264249946,-8536.651102800606,-9442.58264249946,-0.10737925915472461,-0.11877462443395546
144000,139692.26137279376,134289.6554393292,4307.738627206243,9710.344560670812,0.029914851577821134,0.06743294833799175
162900,203201.3746291005,203441.95168628378,-40301.37462910049,-40541.95168628378,-0.24739947593063533,-0.2488763148329268
185900,194070.34345840904,198151.18435393836,-8170.343458409043,-12251.184353938355,-0.043950206876864135,-0.06590201373823752
369900,315143.5198905284,312300.01786146156,54756.480109471595,57599.98213853844,0.1480304950242541,0.15571771326990658
197900,198310.02844079604,204201.7505674653,-410.02844079604256,-6301.750567465293,-0.0020718971237799018,-0.03184310544449365
104000,131865.9613459648,142677.86309385556,-27865.96134596481,-38677.86309385556,-0.2679419360188924,-0.37190252974861115
35311,27069.11347853337,21655.159342450934,8241.88652146663,13655.840657549066,0.2334084710562326,0.3867304992084355
337500,309557.867224047,322476.0457761084,27942.13277595298,15023.954223891604,0.08279150452134217,0.04451541992264179
367294,318164.4271933495,314901.32807007927,49129.57280665048,52392.67192992073,0.133760891293216,0.1426450525462456
130250,121687.48524239141,121819.65231331688,8562.514757608587,8430.347686683119,0.06573907683384712,0.06472435843902587
230000,249025.50811443047,247967.4506565676,-19025.50811443047,-17967.450656567613,-0.08271960049752379,-0.07811935068072876
755000,454870.0606629253,456473.63809692196,300129.9393370747,298526.36190307804,0.3975230984597016,0.39539915483851396
403000,308042.5757228311,312967.99694383924,94957.42427716887,90032.00305616076,0.23562636297064238,0.22340447408476616
132000,120534.05323228939,119721.639724762,11465.946767710615,12278.360275237996,0.08686323308871678,0.09301788087301512
178000,192444.41841349064,189858.76618200887,-14444.418413490639,-11858.766182008869,-0.0811484180533182,-0.06662228192139814
136500,165443.0925880694,166529.9139306443,-28943.092588069412,-30029.91393064431,-0.21203730833750484,-0.21999936945526968
145000,122546.92363031534,121284.03049929025,22453.076369684655,23715.969500709747,0.15484880254954936,0.1635584103497224
123000,115022.5496279599,114476.00475990855,7977.450372040097,8523.995240091448,0.06485732009788697,0.06930077430968656
250000,197546.60851553522,204719.9404647152,52453.39148446478,45280.05953528479,0.20981356593785913,0.18112023814113914
187100,198006.8718811672,200217.83445605298,-10906.8718811672,-13117.83445605298,-0.05829434463477927,-0.07011135465554773
133900,114884.69645338898,111935.79894628916,19015.303546611016,21964.201053710844,0.142011228876856,0.16403436186490547
67000,57206.84868441714,48977.14274909973,9793.151315582858,18022.85725090027,0.1461664375460128,0.26899786941642195
137500,81014.85839313146,81571.39788837865,56485.141606868536,55928.60211162135,0.4108010298681348,0.4067534699027007
155000,160122.01137135873,162494.92214603483,-5122.011371358734,-7494.922146034834,-0.033045234653927315,-0.04835433642603119
200624,242066.78844256498,242315.16089837646,-41442.78844256498,-41691.16089837646,-0.2065694455427316,-0.2078074452626628
154300,170413.2919558251,173452.01501724627,-16113.291955825087,-19152.015017246275,-0.10442833412718786,-0.12412193789530962
91000,62263.06401383794,56634.565383086665,28736.93598616206,34365.434616913335,0.31579050534244024,0.37764213864739926
136000,120851.67620693131,124498.00156041162,15148.323793068688,11501.99843958838,0.11138473377256389,0.08457351793814985
108959,133012.46158522821,137915.123412391,-24053.461585228215,-28956.123412390996,-0.22075699653289968,-0.2657524703089327
140000,154250.21777500736,158622.51053181288,-14250.21777500736,-18622.510531812877,-0.10178726982148115,-0.133017932370092
86000,87910.2861368187,79727.79111785968,-1910.2861368187005,6272.208882140316,-0.022212629497891864,0.07293266142023623
131400,136072.34829260712,137480.50147136673,-4672.348292607116,-6080.501471366733,-0.035558206184224624,-0.046274744835363264
179900,205986.48435400217,212052.7673101036,-26086.48435400217,-32152.767310103605,-0.1450054716731638,-0.17872577715455035
144000,152156.50287334938,168092.01658138414,-8156.502873349382,-24092.016581384145,-0.056642381064926264,-0.16730567070405655
293077,284697.98150174925,286248.3261377234,8379.018498250749,6828.673862276599,0.028589819393028962,0.02329993094741859
144500,149890.6833790691,148444.30832969543,-5390.683379069087,-3944.3083296954283,-0.03730576732919783,-0.027296251416577356
118500,109317.8454390682,110613.22584991144,9182.154560931798,7886.77415008856,0.07748653637917129,0.0665550561188908
141000,116954.07552640657,118716.72345654982,24045.924473593434,22283.276543450178,0.17053847144392506,0.15803742229397288
239000,270624.72967489855,260371.84119406028,-31624.729674898554,-21371.841194060282,-0.1323210446648475,-0.08942192968226059
276000,301927.2363185697,298425.19786085014,-25927.23631856969,-22425.197860850138,-0.09393926202380322,-0.08125071688713818
556581,340671.6014391937,339435.5367617038,215909.3985608063,217145.46323829622,0.3879208930251056,0.39014171026013506
244400,213130.94732885563,214003.69436923208,31269.052671144367,30396.30563076792,0.12794211403905223,0.12437113596877218
360000,319110.3665116101,322040.4989173091,40889.633488389896,37959.5010826909,0.11358231524552749,0.10544305856303027
103200,82221.8637058973,75766.98256138405,20978.136294102704,27433.01743861595,0.20327651447773937,0.26582381238968944
102000,105533.9783963949,103816.5492254483,-3533.978396394901,-1816.549225448296,-0.03464684702347942,-0.01780930613184604
151000,170120.5473656506,166882.82888933184,-19120.547365650593,-15882.828889331839,-0.1266261414943748,-0.1051842972803433
285000,288144.94403562206,293320.091474258,-3144.9440356220584,-8320.091474257992,-0.011034891353059854,-0.029193303418449095
134432,131824.7812157037,118792.42709986038,2607.218784296303,15639.572900139625,0.01939433158992132,0.11633817022836546
113000,128350.61575293171,135016.41845475964,-15350.615752931713,-22016.418454759638,-0.1358461571055904,-0.19483556154654547
187500,220510.24917084127,221281.13559127244,-33010.24917084127,-33781.13559127244,-0.17605466224448676,-0.18016605648678635
125500,121507.76364984497,119666.58617349988,3992.236350155028,5833.413826500124,0.0318106482084066,0.046481385071714135
177500,157362.77741714555,159577.42042396497,20137.222582854447,17922.57957603503,0.11344914131185604,0.10097227930160581
179900,159443.7647685945,150911.58822418173,20456.235231405502,28988.41177581827,0.11370892290942469,0.16113625222800596
55993,101332.85375870825,110310.00957581204,-45339.853758708254,-54317.009575812044,-0.8097414633741405,-0.9700678580503285
132500,119617.92139239726,118623.25611538958,12882.078607602743,13876.74388461042,0.09722323477436033,0.10473014252536166
135000,161269.4269848688,166218.63422114038,-26269.426984868798,-31218.634221140383,-0.19458834803606517,-0.23124914237881766
255000,260487.31403110048,264861.1736155915,-5487.314031100483,-9861.173615591484,-0.021518878553335227,-0.03867126908075092
140000,174631.495726026,177379.05318012266,-34631.49572602601,-37379.05318012266,-0.24736782661447151,-0.2669932370008761
271000,283628.0114740812,284169.5212946711,-12628.011474081199,-13169.52129467111,-0.0465978283176428,-0.04859601953753177
246578,233071.6709807924,232854.1882753263,13506.329019207595,13723.811724673695,0.0547750773353973,0.05565708102374784
202500,197256.68743183464,194807.52199760822,5243.312568165362,7692.478002391785,0.025892901571186972,0.037987545690823625
75000,74950.50193701992,67854.39972866402,49.498062980084796,7145.600271335978,0.0006599741730677973,0.0952746702844797
122500,149288.1254889138,143690.36694100755,-26788.125488913793,-21190.366941007553,-0.21867857541970442,-0.17298258727353105
108480,98757.69411989706,97400.61096215375,9722.30588010294,11079.389037846253,0.08962302618088994,0.10213301104209303
160000,134489.32040467297,134140.6123108896,25510.679595327034,25859.387689110386,0.15944174747079395,0.1616211730569399
171000,140304.87171881585,151396.21270516055,30695.128281184152,19603.78729483945,0.17950367415897164,0.1146420309639734
196000,202574.72196357968,193442.5414594941,-6574.721963579679,2557.4585405059042,-0.03354449981418204,0.013048257859724001
225000,190724.59745006924,181653.90105765447,34275.40254993076,43346.09894234553,0.15233512244413672,0.1926493286326468
197000,211782.58186271135,218014.46621483797,-14782.581862711348,-21014.466214837972,-0.07503848661274795,-0.10667241733420291
40000,71185.37206422964,71311.89075777218,-31185.37206422964,-31311.890757772184,-0.779634301605741,-0.7827972689443046
172500,230562.66002724742,232028.39417750106,-58062.66002724742,-59528.39417750106,-0.33659513059273866,-0.34509214015942646
154900,109848.06104036309,111387.95507497668,45051.938959636915,43512.04492502332,0.2908453128446541,0.2809040989349472
280000,244827.37315467087,242986.09912479832,35172.62684532913,37013.90087520168,0.12561652444760402,0.13219250312572028
175000,199235.56370374674,204556.2686874875,-24235.56370374674,-29556.268687487493,-0.13848893544998137,-0.16889296392849995
147000,119972.41855920333,115606.65801068755,27027.581440796668,31393.341989312452,0.18386109823671204,0.21356014958715955
315000,302939.9371562052,307576.2745146697,12060.062843794818,7423.725485330273,0.03828591378982482,0.023567382493111976
185000,206088.91309890657,209147.86584289305,-21088.913098906574,-24147.86584289305,-0.11399412485895445,-0.13052900455617866
135500,107261.03869960236,101964.46012724812,28238.96130039764,33535.53987275188,0.2084056184531191,0.24749475920850095
239500,237477.67433184417,245074.5988452411,2022.3256681558269,-5574.598845241097,0.008443948510045205,-0.023275986827729005
139000,134959.63760672294,139020.02505575048,4040.362393277057,-20.025055750476895,0.029067355347316956,-0.00014406514928400643
140000,159085.01930745543,161552.59587356783,-19085.019307455426,-21552.59587356783,-0.13632156648182447,-0.15394711338262734
110000,95851.77479613078,100755.67708674948,14148.225203869224,9244.322913250522,0.12862022912608387,0.08403929921136838
225000,255070.99590391037,258840.3413728726,-30070.99590391037,-33840.34137287259,-0.1336488706840461,-0.15040151721276704
143500,163234.5313718505,166422.5792898483,-19734.53137185049,-22922.579289848305,-0.13752286670279087,-0.15973922850068506
128950,116843.31860514022,112248.87808511511,12106.681394859785,16701.12191488489,0.09388663353904447,0.12951626145703676
172500,177888.26475046197,172326.02297807176,-5388.264750461967,173.97702192823635,-0.03123631739398242,0.0010085624459607904
241500,215019.697646973,220998.86004379508,26480.302353026986,20501.13995620492,0.10964928510570181,0.08489084867993756
262500,250018.87858549642,251915.24056698126,12481.121414503577,10584.759433018742,0.04754712919810886,0.04032289307816664
194201,201750.2824519008,208699.7944762137,-7549.282451900799,-14498.79447621369,-0.038873550866889456,-0.07465870142900237
143000,138883.0533204454,128325.64994003279,4116.946679554589,14674.350059967212,0.028789836919962158,0.1026178325871833
130000,107793.98030472451,111392.48476454962,22206.019695275492,18607.51523545038,0.17081553611750377,0.14313473258038753
126000,130120.22190735854,134639.52015090757,-4120.221907358544,-8639.52015090757,-0.03270017386792495,-0.06856762024529818
142500,139553.69660541593,141605.38663872003,2946.3033945840725,894.6133612799749,0.020675813295326823,0.0062779885002103505
254000,230768.6259874031,231515.2985966273,23231.374012596905,22484.70140337269,0.09146210241179883,0.08852244646997122
217500,210171.38139240153,198554.19965079767,7328.618607598473,18945.800349202327,0.03369479819585505,0.08710712804230955
66500,88034.7900526934,92869.54609730435,-21534.790052693395,-26369.546097304352,-0.32383142936381043,-0.3965345277790128
201000,231885.3566140341,240366.9145338885,-30885.3566140341,-39366.914533888514,-0.15365849061708506,-0.19585529618850006
155000,165148.6377016455,164055.1800313068,-10148.637701645494,-9055.180031306809,-0.06547508194609995,-0.05842051633101167
68400,90819.49111974801,88084.39329167163,-22419.49111974801,-19684.39329167163,-0.32777033800801186,-0.287783527656018
64500,78404.17342073708,76676.68344953319,-13904.173420737076,-12176.683449533186,-0.2155685801664663,-0.1887857899152432
173000,174588.5274284814,179665.61759678932,-1588.5274284814077,-6665.617596789321,-0.009182239470990797,-0.03852958148433134
102776,92191.92886837476,82959.3560973942,10584.071131625242,19816.643902605807,0.10298193286005723,0.19281392448242593
84900,99628.14871876505,91537.19895110824,-14728.14871876505,-6637.198951108236,-0.17347642778286276,-0.07817666609079194
165600,182993.4552946465,180777.84794849725,-17393.455294646497,-15177.847948497249,-0.10503294260052233,-0.09165367118657759
120000,130028.59558672037,135117.53209025747,-10028.595586720374,-15117.532090257475,-0.08357162988933645,-0.12597943408547896
135000,108851.17702622803,106711.3552411118,26148.822973771967,28288.6447588882,0.19369498499090346,0.20954551673250518
220000,245819.25534455382,251348.54037739825,-25819.25534455382,-31348.540377398254,-0.11736025156615373,-0.14249336535181026
153575,152710.51404188605,146849.13275791437,864.4859581139463,6725.867242085631,0.005629079981207529,0.0437953263362242
195400,214187.15985641044,212531.490547724,-18787.159856410435,-17131.49054772401,-0.09614718452615371,-0.08767395367310138
147000,159674.51803926117,163265.00851020124,-12674.518039261166,-16265.008510201238,-0.0862212111514365,-0.11064631639592679
277000,248894.2618640295,248098.87022591996,28105.73813597049,28901.129774080036,0.10146475861361187,0.10433620857068605
143000,128050.0992640369,126020.08239992004,14949.900735963107,16979.917600079963,0.1045447603913504,0.1187406825180417
105900,134379.52328459473,134351.61407719107,-28479.523284594732,-28451.614077191072,-0.2689284540566075,-0.2686649110216343
242000,262463.8566208564,265847.4822679801,-20463.856620856386,-23847.482267980115,-0.08456139099527432,-0.09854331515694262
194500,226218.43975712403,220930.41397956698,-31718.439757124026,-26430.413979566976,-0.16307681109061195,-0.1358890178898045
438780,370343.4756666787,371845.42335151555,68436.52433332131,66934.57664848445,0.15597001762459847,0.15254700908994132
185000,194532.5778214055,191962.6675545374,-9532.577821405488,-6962.667554537387,-0.05152744768327291,-0.037636040835337226
107500,112769.05899288516,107194.32486644332,-5269.058992885155,305.6751335566805,-0.04901450225939679,0.002843489614480749
165000,139134.24046742858,145874.1898329501,25865.75953257142,19125.8101670499,0.15676217898528133,0.11591400101242365
176000,195301.5366217422,190356.2058505573,-19301.536621742212,-14356.205850557308,-0.10966782171444439,-0.08156935142362107
129900,149311.11040579985,140818.1486990353,-19411.110405799845,-10918.148699035286,-0.14943118095303962,-0.08405041338749258
115000,85773.06264141951,88163.38426404381,29226.937358580486,26836.61573595619,0.25414728137896075,0.23336187596483646
192140,180849.62296314727,177059.17805182052,11290.377036852733,15080.82194817948,0.05876120035834669,0.07848871629113917
